0.0,0.03408223051073866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09404183356577507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057130478157218424,0.0,0.0,0.06155818503715212,0.0,0.07067916184137411,0.06283231496759349,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06336910410765179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046456530950434026,0.0,0.057187597685091886,0.14061438734998388,0.04635607549392317,0.0,0.16780950392580282,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042533898899524,0.0,0.0,0.0,0.0,0.0,0.06996631185007379,0.33654632992122985,0.2263813218436189,0.30952515573530337,0.43135295009857627,0.10527753760598514,0.13827669114003208,0.0,0.0,0.07141645925024166,0.060490087397584616
0.0,0.0,0.0,0.0,0.0,0.052722229379299254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912447927699629,0.0,0.0,0.042313014522715235,0.0,0.2528083675362438,0.42287105789105794,0.6954496458580184,1.1543454337427728,0.8602480390616424,0.42780842631262533,0.190986141440125,0.08529858454855413,0.07969454573990016,0.0,0.03806120026193381,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06603082943733035,0.0,0.04909025321463013,0.05435221818782678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908547014946718,0.6457241720274531,0.8995837489629385,0.7712099011552024,1.0539836346004936,1.1989682041848675,1.0994916252846412,0.9894714268797633,0.2971296735593285,0.25809065735481274,0.36954429189821214,0.0,0.04686952358438245,0.0272643687425845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05563253431664835,0.23918029557880627,0.26324415704503507,0.1816006985536307,0.2484239953281543,0.10166553550380714,0.0,0.04282086886136362,0.0779667515255896,0.12885843988013693,0.0,0.0,0.03938570730617382,0.0,0.08460348499572934,0.0,0.2827956830297605,0.7500310132296413,1.0166778604875426,1.167566420465206,1.231734929725438,1.2207572580332302,2.0719737390079827,1.8246230212644052,1.7902182025397495,0.548235823033947,0.4753303988895753,0.09646990302305238,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709645298321751,0.12338864735936238,0.33801302964502755,0.49313158410785174,0.3586030997875678,0.33362648425755975,0.5219068585590261,0.41278700296479504,0.38658877386255014,0.27796929717990165,0.3192617159378807,0.34395469042037663,0.12526286862409525,0.042643525880042624,0.23246620281819005,0.4664767378401085,1.296273489418937,1.3573691990019077,2.116618627533027,2.7824759435645174,4.194006252257963,2.582867258274009,2.173620908769464,1.712359365204381,1.3450034548252177,0.7532037090007009,0.5656583794486258,0.048592727319340716,0.0421102530225557,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407155175866927,0.08875904758071575,0.17910575156558775,0.15810039383712246,0.14778571755875786,0.21056288558312558,0.602038402860919,0.336608544205628,0.5677951004101621,1.3339847103473361,1.1563150852228752,0.9790260745474175,0.9062740931012905,0.8139292103169127,1.192553582246841,1.0906454026284815,1.3931387052253628,1.870110702716665,1.5140301582558469,2.0773315870559887,1.9198951680372478,1.515808727901593,1.4876554743532953,2.082480005731133,1.5399167688144788,0.7936358775345311,0.5861744689569289,0.0,0.0,0.06656819872086832,0.048997273118494535
