0.0,808.2997741699219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.4835662841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637.7184143066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.8804473876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.8797836303711,0.0,0.0,0.0,0.0,661.5181884765625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.7761840820312,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.7232208251953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.4217681884766,566.2108345031738,0.0,0.0,896.0762901306152,0.0,0.0
658.9565887451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.2914886474609,1324.0499877929688,1061.1294708251953,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,623.6487884521484,0.0,754.5810928344727,0.0,0.0,0.0,588.3295135498047,1657.5325317382812,1610.8444480895996,1073.777084350586,0.0,0.0,624.8735198974609,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.3189125061035,1516.8611526489258,1691.1809616088867,2066.4456481933594,1069.8094177246094,3796.058151245117,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.7126693725586,0.0,1818.8852157592773,2270.154556274414,3110.8960876464844,3055.011016845703,912.7698669433594,0.0,617.9769897460938,0.0,0.0
0.0,0.0,923.8115386962891,0.0,0.0,0.0,0.0,1200.8707656860352,602.1974830627441,2640.0952682495117,1285.6740264892578,2026.4397277832031,1867.7602233886719,575.0690841674805,1177.0334930419922,0.0,1040.3122215270996,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,581.9321823120117,1632.4930725097656,1827.6944580078125,811.5851135253906,1735.0547790527344,1311.1743927001953,0.0,0.0,1383.7887573242188,0.0,887.5147399902344,983.1360931396484,0.0,949.0857963562012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.348533630371,1818.8618774414062,0.0,0.0,0.0,596.8087768554688,1830.5838470458984,1322.9748497009277,585.8300094604492,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2334.512306213379,1947.775016784668,983.6159057617188,1608.019302368164,1567.7783660888672,0.0,567.8240661621094,0.0,904.8838806152344,963.38037109375,2933.3626251220703,1386.761131286621,1429.811668395996,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2285.4740829467773,1385.9171600341797,1240.0575981140137,865.6464881896973,0.0,0.0,0.0,2200.0450706481934,789.7188415527344,2277.2783203125,2572.4525299072266,1862.026268005371,0.0,561.7253189086914
0.0,0.0,0.0,0.0,0.0,1802.7046203613281,2699.16349029541,1526.4346542358398,0.0,0.0,0.0,0.0,0.0,1115.5766906738281,0.0,1427.1613845825195,2230.456329345703,0.0,0.0,613.4816055297852
0.0,0.0,0.0,0.0,0.0,1544.6039733886719,1459.6276016235352,0.0,0.0,0.0,0.0,0.0,0.0,2582.8946990966797,2127.0713653564453,1185.3598937988281,2445.5059394836426,1904.8628234863281,0.0,802.7066497802734
0.0,0.0,0.0,0.0,0.0,1063.1337509155273,1831.1096229553223,0.0,0.0,776.1802673339844,0.0,0.0,0.0,972.3864593505859,601.0402679443359,0.0,607.3846664428711,0.0,633.9302520751953,989.0727272033691
0.0,0.0,0.0,0.0,1222.8486137390137,1426.3971862792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0683441162109,0.0,655.5064239501953,1835.0068817138672,0.0
573.9058227539062,0.0,0.0,0.0,0.0,0.0,0.0,633.6707992553711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.2567749023438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.2721862792969,0.0,0.0,0.0,0.0
977.4980316162109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0997161865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,666.8527679443359,0.0,0.0,0.0,723.3687057495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.9843444824219,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.5829620361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.2209854125977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,629.7784423828125,0.0,0.0,0.0,0.0,688.0875701904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.4776153564453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312.3942108154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.4433135986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
