"V1" "V2"
"1" 50.474242 85.943558
"2" 50.47431 117.700439
"3" 50.474377 127.400986
"4" 50.474445 116.523865
"5" 50.474513 100.532578
"6" 50.893618 84.191116
"7" 50.893687 112.542572
"8" 50.893755 121.718857
"9" 50.893824 118.417328
"10" 50.893893 107.554428
"11" 51.084507 104.03334
"12" 51.084576 117.294724
"13" 51.084645 121.345734
"14" 51.084714 109.433884
"15" 51.084783 77.671738
"16" 51.126942 67.433426
"17" 51.127011 109.570679
"18" 51.12708 129.409729
"19" 51.127149 115.129776
"20" 51.127218 81.946762
"21" 51.393102 88.966614
"22" 51.393172 125.958115
"23" 51.393241 136.042694
"24" 51.393311 128.851837
"25" 51.39338 116.093231
"26" 51.39345 103.639053
"27" 51.665133 93.290527
"28" 51.665203 131.276016
"29" 51.665274 143.323303
"30" 51.665344 118.607544
"31" 51.665414 66.828362
"32" 53.153549 97.856827
"33" 53.153622 135.325699
"34" 53.153695 135.776901
"35" 53.153768 108.623199
"36" 53.153841 71.979935
"37" 53.389118 61.744934
"38" 53.389192 111.578094
"39" 53.389265 135.684433
"40" 53.389339 122.474655
"41" 53.389413 75.814529
"42" 53.57697 62.139694
"43" 53.577044 116.29454
"44" 53.577118 143.105606
"45" 53.577192 144.50882
"46" 53.577266 114.938263
"47" 53.57734 47.487419
"48" 54.290223 83.953644
"49" 54.290298 114.639908
"50" 54.290374 126.873703
"51" 54.290449 118.537903
"52" 54.290525 93.78653
"53" 54.726867 44.23188
"54" 54.726944 111.342636
"55" 54.72702 141.393356
"56" 54.727097 126.994888
"57" 54.727173 73.158325
"58" 54.743081 84.618195
"59" 54.743157 112.289612
"60" 54.743234 127.240143
"61" 54.74331 119.6922
"62" 54.743387 92.534958
"63" 55.18947 99.277237
"64" 55.189548 112.172195
"65" 55.189625 131.428223
"66" 55.189702 138.880951
"67" 55.18978 114.935623
"68" 55.189857 66.457901
"69" 55.407314 85.672577
"70" 55.407392 131.409973
"71" 55.40747 145.709732
"72" 55.407548 119.732925
"73" 55.407626 75.741577
"74" 55.734582 85.456177
"75" 55.734661 125.465988
"76" 55.734739 151.331497
"77" 55.734818 148.703506
"78" 55.734896 112.525635
"79" 55.734975 59.762848
"80" 56.195327 75.461227
"81" 56.195406 115.50087
"82" 56.195486 134.395294
"83" 56.195565 116.79538
"84" 56.195645 66.308113
"85" 57.277124 95.357224
"86" 57.277206 132.38884
"87" 57.277288 147.270721
"88" 57.27737 133.419571
"89" 57.277452 101.048981
"90" 57.672787 83.132111
"91" 57.672869 151.17128
"92" 57.672952 189.246765
"93" 57.673035 175.693954
"94" 57.673118 117.656631
"95" 57.6732 46.315895
"96" 57.705309 66.777016
"97" 57.705392 127.829758
"98" 57.705474 146.51506
"99" 57.705557 121.243637
"100" 57.70564 75.235672
"101" 58.153051 98.602264
"102" 58.153134 124.920303
"103" 58.153218 118.221741
"104" 58.153302 111.885056
"105" 58.153386 91.342773
"106" 58.246213 80.345734
"107" 58.246297 115.508469
"108" 58.246381 132.52861
"109" 58.246465 122.396133
"110" 58.246549 89.105392
"111" 58.710046 62.267975
"112" 58.710131 128.643036
"113" 58.710216 164.877945
"114" 58.710301 144.381683
"115" 58.710386 78.383331
"116" 58.748042 97.371292
"117" 58.748127 124.807968
"118" 58.748212 142.328339
"119" 58.748297 126.374146
"120" 58.748382 75.573822
"121" 59.01342 73.971771
"122" 59.013505 289.683411
"123" 59.013591 788.384033
"124" 59.013677 1378.798584
"125" 59.013762 1661.958862
"126" 59.013848 1409.505005
"127" 59.013933 809.138367
"128" 59.014019 268.314697
"129" 59.014105 14.221092
"130" 59.43425 74.703659
"131" 59.434337 111.603317
"132" 59.434423 136.237793
"133" 59.43451 130.539764
"134" 59.434596 82.943344
"135" 60.486371 73.38765
"136" 60.48646 114.109375
"137" 60.486549 132.584595
"138" 60.486637 120.128845
"139" 60.486726 90.082504
"140" 60.775438 104.14827
"141" 60.775527 143.959152
"142" 60.775617 155.410645
"143" 60.775706 139.115707
"144" 60.775796 111.024139
"145" 61.987135 35.26693
"146" 61.987227 119.218475
"147" 61.987319 216.128464
"148" 61.987412 236.995682
"149" 61.987504 143.603516
"150" 61.987596 52.005943
"151" 61.987965 539.089478
"152" 61.988057 3288.220947
"153" 61.988149 8205.47168
"154" 61.988241 12766.157227
"155" 61.988333 13726.123047
"156" 61.988426 10327.391602
"157" 61.988518 5086.9375
"158" 61.98861 1212.420654
"159" 61.988702 95.879486
"160" 61.991007 78.349457
"161" 61.991099 125.052734
"162" 61.991191 148.703308
"163" 61.991283 118.582397
"164" 61.991375 72.022446
"165" 62.712659 72.061859
"166" 62.712753 117.378845
"167" 62.712847 143.892532
"168" 62.71294 144.204437
"169" 62.713034 121.528748
"170" 62.713128 81.162308
"171" 63.353647 88.145721
"172" 63.353742 137.012619
"173" 63.353838 160.021683
"174" 63.353933 137.684265
"175" 63.354028 84.561768
"176" 63.767177 85.635178
"177" 63.767274 115.525513
"178" 63.76737 135.563629
"179" 63.767466 132.28421
"180" 63.767562 105.595001
"181" 64.188946 89.618652
"182" 64.189043 135.448044
"183" 64.18914 159.111969
"184" 64.189237 148.789566
"185" 64.189334 109.033737
"186" 64.759944 43.302574
"187" 64.760042 124.288147
"188" 64.760141 165.6492
"189" 64.760239 145.049896
"190" 64.760338 80.261902
"191" 65.336999 76.700302
"192" 65.337099 138.084595
"193" 65.337199 159.751495
"194" 65.337298 128.445999
"195" 65.337398 61.426491
"196" 65.771241 97.521393
"197" 65.771341 121.532654
"198" 65.771442 127.944626
"199" 65.771543 116.848083
"200" 65.771643 86.663864
"201" 65.966403 63.44207
"202" 65.966504 137.033096
"203" 65.966606 162.972351
"204" 65.966707 121.403748
"205" 65.966808 29.613579
"206" 66.06497 87.560608
"207" 66.065071 123.31456
"208" 66.065173 139.182709
"209" 66.065274 129.657288
"210" 66.065375 94.297318
"211" 66.150342 21.32209
"212" 66.150444 122.743484
"213" 66.150546 286.574341
"214" 66.150647 427.414978
"215" 66.150749 445.364929
"216" 66.15085 325.562073
"217" 66.150952 153.171692
"218" 66.151054 27.071831
"219" 67.269474 107.954041
"220" 67.269579 139.093887
"221" 67.269683 141.811066
"222" 67.269787 116.627655
"223" 67.269891 84.922836
"224" 67.811448 107.943558
"225" 67.811553 119.897491
"226" 67.811659 128.407043
"227" 67.811764 126.207291
"228" 67.81187 100.064972
"229" 68.139675 74.194901
"230" 68.139782 130.183517
"231" 68.139888 150.59021
"232" 68.139994 131.373077
"233" 68.1401 96.011414
"234" 68.557798 61.006058
"235" 68.557905 118.671783
"236" 68.558012 153.504807
"237" 68.558119 149.508926
"238" 68.558227 110.501343
"239" 69.009004 14.400017
"240" 69.009112 164.056229
"241" 69.00922 328.097961
"242" 69.009329 376.14624
"243" 69.009437 259.247253
"244" 69.009545 70.192894
"245" 69.157789 68.849197
"246" 69.157898 118.446228
"247" 69.158006 148.214767
"248" 69.158115 145.053131
"249" 69.158224 102.166611
"250" 69.429484 100.551788
"251" 69.429593 127.427261
"252" 69.429702 128.282806
"253" 69.429812 116.729858
"254" 69.429921 97.140594
"255" 69.712895 60.47271
"256" 69.713005 247.478256
"257" 69.713115 362.171387
"258" 69.713225 337.491821
"259" 69.713335 218.002151
"260" 69.713445 113.973648
"261" 70.218669 80.712357
"262" 70.218781 136.46283
"263" 70.218892 158.394608
"264" 70.219003 130.04689
"265" 70.219114 59.59079
"266" 70.661824 102.78653
"267" 70.661936 122.048615
"268" 70.662049 132.790176
"269" 70.662161 129.195435
"270" 70.662273 111.731308
"271" 70.917957 107.334122
"272" 70.91807 130.97583
"273" 70.918182 133.009171
"274" 70.918295 117.118408
"275" 70.918408 91.661209
"276" 71.381425 69.927422
"277" 71.381539 128.718765
