"V1" "V2"
"1" 51.734708 80.955231
"2" 51.734779 120.51062
"3" 51.734849 137.439209
"4" 51.734919 130.72493
"5" 51.73499 107.108902
"6" 52.043408 66.247528
"7" 52.043479 124.353714
"8" 52.04355 167.427917
"9" 52.043621 153.607513
"10" 52.043692 91.161469
"11" 53.857514 56.876148
"12" 53.857589 113.490021
"13" 53.857663 142.561752
"14" 53.857738 130.172897
"15" 53.857813 85.298035
"16" 53.868489 94.709
"17" 53.868563 142.919189
"18" 53.868638 159.952393
"19" 53.868713 143.091293
"20" 53.868787 101.735519
"21" 55.151392 99.683212
"22" 55.15147 147.688797
"23" 55.151547 158.524338
"24" 55.151625 125.814255
"25" 55.151702 63.370419
"26" 56.139517 57.292561
"27" 56.139596 114.287598
"28" 56.139676 145.511307
"29" 56.139755 136.51886
"30" 56.139835 95.753723
"31" 56.767642 70.457443
"32" 56.767722 117.566422
"33" 56.767803 131.243149
"34" 56.767884 116.471161
"35" 56.767965 90.737274
"36" 58.113037 84.361206
"37" 58.113121 115.938568
"38" 58.113204 130.946869
"39" 58.113288 123.524704
"40" 58.113372 88.208099
"41" 58.476933 108.277878
"42" 58.477018 147.761948
"43" 58.477102 159.336823
"44" 58.477187 128.077545
"45" 58.477271 64.038361
"46" 58.495264 107.17897
"47" 58.495349 153.25267
"48" 58.495433 162.260284
"49" 58.495518 124.164078
"50" 58.495602 58.504452
"51" 58.667674 93.308182
"52" 58.667759 119.948273
"53" 58.667844 133.44928
"54" 58.667929 125.644684
"55" 58.668014 82.063736
"56" 59.013505 128.168732
"57" 59.013591 658.031433
"58" 59.013677 1406.332275
"59" 59.013762 1925.614014
"60" 59.013848 1829.229736
"61" 59.013933 1184.333618
"62" 59.014019 445.547119
"63" 59.014105 24.48341
"64" 59.27198 110.016083
"65" 59.272067 119.841522
"66" 59.272153 118.069702
"67" 59.272239 114.53183
"68" 59.272325 100.035355
"69" 59.715101 99.045929
"70" 59.715189 115.476379
"71" 59.715276 122.543259
"72" 59.715363 115.434097
"73" 59.71545 88.253235
"74" 60.617452 105.062225
"75" 60.617541 125.88208
"76" 60.61763 128.246704
"77" 60.617719 117.407745
"78" 60.617809 84.101563
"79" 60.718209 71.177078
"80" 60.718299 115.133255
"81" 60.718388 140.041962
"82" 60.718477 144.442734
"83" 60.718567 139.538635
"84" 60.718656 122.706116
"85" 60.718746 85.300659
"86" 61.220537 75.843689
"87" 61.220628 124.778946
"88" 61.220718 150.754303
"89" 61.220809 144.913651
"90" 61.220899 111.117172
"91" 61.70193 100.940369
"92" 61.702021 138.242401
"93" 61.702113 153.441711
"94" 61.702204 135.123413
"95" 61.702296 101.0896
"96" 61.987873 78.335892
"97" 61.987965 746.018799
"98" 61.988057 3961.401855
"99" 61.988149 9411.416992
"100" 61.988241 14221.998047
"101" 61.988333 14951.459961
"102" 61.988426 11016.209961
"103" 61.988518 5312.590332
"104" 61.98861 1258.100708
"105" 61.988702 54.724644
"106" 63.997454 93.102097
"107" 63.997551 128.026276
"108" 63.997648 148.731445
"109" 63.997744 160.385056
"110" 63.997841 156.092819
"111" 63.997938 122.651199
"112" 63.998034 62.035191
"113" 64.106565 78.868423
"114" 64.106662 123.626007
"115" 64.106759 152.573776
"116" 64.106856 141.020172
"117" 64.106953 88.012924
"118" 64.689431 73.612793
"119" 64.689529 119.624832
"120" 64.689627 168.741135
"121" 64.689726 173.258163
"122" 64.689824 115.666718
"123" 64.689922 27.971958
"124" 65.349269 65.775497
"125" 65.349369 126.049042
"126" 65.349469 147.266068
"127" 65.349569 118.976608
"128" 65.349668 66.009033
"129" 65.356853 111.863678
"130" 65.356952 140.755051
"131" 65.357052 145.230164
"132" 65.357152 123.715622
"133" 65.357252 71.223541
"134" 66.150444 127.611145
"135" 66.150546 330.723389
"136" 66.150647 439.885864
"137" 66.150749 379.379791
"138" 66.15085 192.864899
"139" 66.850676 76.490768
"140" 66.850779 119.106613
"141" 66.850882 133.190842
"142" 66.850985 122.366043
"143" 66.851089 97.273788
"144" 66.969445 47.657162
"145" 66.969548 120.708801
"146" 66.969652 148.615463
"147" 66.969755 131.048904
"148" 66.969859 94.139618
"149" 67.634406 95.294891
"150" 67.634511 129.626129
"151" 67.634616 140.484146
"152" 67.634722 130.068359
"153" 67.634827 108.4328
"154" 68.509365 75.385956
"155" 68.509472 114.912003
"156" 68.509579 134.096634
"157" 68.509686 116.029541
"158" 68.509793 65.066605
"159" 68.566161 109.324615
"160" 68.566268 137.17215
"161" 68.566375 136.322983
"162" 68.566482 124.196136
"163" 68.56659 115.449921
"164" 68.566697 106.583679
"165" 68.603492 108.112823
"166" 68.603599 155.847427
"167" 68.603706 166.795853
"168" 68.603813 129.003525
"169" 68.603921 65.672577
"170" 68.833618 84.51741
"171" 68.833726 167.110001
"172" 68.833834 200.357346
"173" 68.833942 167.958511
"174" 68.83405 97.326096
"175" 68.864799 70.579041
"176" 68.864907 118.251328
"177" 68.865015 143.130325
"178" 68.865123 126.308167
"179" 68.865231 82.07869
"180" 69.712895 25.996037
"181" 69.713005 119.320175
"182" 69.713115 186.203568
"183" 69.713225 174.545975
"184" 69.713335 93.833206
"185" 71.46453 82.319778
"186" 71.464644 121.090561
"187" 71.464758 145.525986
"188" 71.464872 140.130554
"189" 71.464987 95.686829
"190" 72.226475 103.589401
"191" 72.226591 153.059891
"192" 72.226707 154.160858
"193" 72.226823 115.194687
"194" 72.226939 54.652035
"195" 72.492801 88.897934
"196" 72.492918 127.533096
"197" 72.493035 150.624207
"198" 72.493151 154.360657
"199" 72.493268 140.675598
"200" 72.493384 116.326752
"201" 72.493501 89.460632
"202" 73.029068 86.573639
"203" 73.029186 213.671494
"204" 73.029304 271.007263
"205" 73.029421 199.269638
"206" 73.029539 50.773647
"207" 73.721228 82.410309
"208" 73.721347 119.041183
"209" 73.721467 132.624481
"210" 73.721586 120.690109
"211" 73.721706 93.255997
"212" 73.769069 73.962173
"213" 73.769189 118.002228
"214" 73.769308 129.571991
"215" 73.769428 114.694305
"216" 73.769548 94.939148
"217" 74.024251 255.940811
"218" 74.024371 983.512207
"219" 74.024492 1872.63147
"220" 74.024612 2344.351807
"221" 74.024732 2036.36377
"222" 74.024852 1183.393311
"223" 74.024973 377.555847
"224" 74.025093 40.461834
"225" 74.462699 79.426697
"226" 74.46282 115.200256
"227" 74.462941 128.922867
"228" 74.463063 118.665237
"229" 74.463184 76.779236
"230" 74.818688 100.803284
"231" 74.81881 162.998337
"232" 74.818932 181.254822
"233" 74.819054 155.019653
"234" 74.819177 110.129379
"235" 75.008252 83.705872
"236" 75.008375 285.148468
"237" 75.008497 513.613586
"238" 75.00862 631.015381
"239" 75.008743 559.253357
"240" 75.008865 358.399902
"241" 75.008988 164.488678
"242" 75.009111 67.028214
"243" 75.2249 91.116455
"244" 75.225023 127.067505
"245" 75.225146 143.692261
"246" 75.22527 120.22261
"247" 75.225393 58.554409
"248" 75.569499 41.71191
"249" 75.569623 119.928757
"250" 75.569747 149.173416
"251" 75.569871 129.999832
"252" 75.569995 78.068634
"253" 75.819872 87.296768
"254" 75.819996 130.671951
"255" 75.820121 152.302551
"256" 75.820246 140.920959
"257" 75.82037 98.457886
"258" 75.826979 63.467709
"259" 75.827104 123.704941
"260" 75.827229 145.033386
"261" 75.827353 124.800064
"262" 75.827478 81.638306
"263" 76.98741 64.963303
"264" 76.987538 338.873718
"265" 76.987666 738.86615
"266" 76.987793 1065.569824
"267" 76.987921 1090.829956
"268" 76.988048 785.2948
"269" 76.988176 358.895538
"270" 76.988303 53.218296
"271" 77.252178 104.822525
"272" 77.252306 160.604706
"273" 77.252434 156.973282
"274" 77.252562 120.098999
"275" 77.252691 84.947815
"276" 78.48236 79.360809
"277" 78.482492 119.238403
"278" 78.482623 134.780533
"279" 78.482754 124.990372
"280" 78.482886 110.242188
"281" 80.481288 108.692169
"282" 80.481424 135.081406
"283" 80.481561 137.209991
"284" 80.481697 120.474136
"285" 80.481833 85.482376
"286" 80.925609 100.369492
"287" 80.925746 162.800827
"288" 80.925884 181.651764
"289" 80.926021 157.476471
"290" 80.926159 115.793823
"291" 80.926296 80.070267
"292" 80.974302 85.87619
"293" 80.97444 285.154816
"294" 80.974578 497.539825
"295" 80.974715 570.162598
"296" 80.974853 438.524017
"297" 80.97499 196.374527
"298" 80.975128 28.128147
"299" 82.97138 40.483677
"300" 82.971522 131.522461
"301" 82.971665 210.807938
"302" 82.971808 226.829239
"303" 82.971951 172.998337
"304" 82.972093 90.619431
"305" 83.435358 75.467941
"306" 83.435502 117.05545
"307" 83.435646 134.403076
"308" 83.43579 116.036835
"309" 83.435934 71.544693
"310" 85.362608 108.892517
"311" 85.362757 147.051254
"312" 85.362906 161.020935
"313" 85.363055 144.730255
"314" 85.363204 100.104996
"315" 86.291844 79.92955
"316" 86.291995 116.599167
"317" 86.292146 128.11879
"318" 86.292298 117.120605
"319" 86.292449 93.851654
"320" 86.944996 64.862961
"321" 86.945149 114.676422
"322" 86.945302 151.003983
"323" 86.945455 136.574341
"324" 86.945608 70.018646
"325" 87.008113 19.733288
"326" 87.008266 274.288055
"327" 87.00842 526.720886
"328" 87.008573 609.724548
"329" 87.008726 462.583282
"330" 87.008879 197.892075
"331" 87.044298 35.109425
"332" 87.044452 113.134903
"333" 87.044605 258.012787
"334" 87.044758 384.062988
"335" 87.044912 399.888763
"336" 87.045065 286.287659
"337" 87.045219 119.823669
"338" 87.045372 3.092365
"339" 87.787528 56.218723
"340" 87.787683 126.839981
"341" 87.787838 165.710037
"342" 87.787994 152.61499
"343" 87.788149 87.456696
"344" 87.88252 109.694885
"345" 87.882676 146.704437
"346" 87.882831 149.748474
"347" 87.882987 126.386322
"348" 87.883143 95.369797
"349" 88.003387 76.777237
"350" 88.003543 212.67662
"351" 88.003699 317.827026
"352" 88.003855 310.575378
"353" 88.004011 186.691498
"354" 88.004167 32.094395
"355" 89.016789 37.537579
"356" 89.016948 155.907211
"357" 89.017106 188.149078
"358" 89.017265 116.111435
"359" 89.018217 43.371174
"360" 89.018375 134.284836
"361" 89.018534 219.669022
"362" 89.018692 188.17186
"363" 89.018851 130.186523
"364" 89.01901 131.204193
"365" 89.019168 81.172821
"366" 89.019486 57.978413
"367" 89.019644 125.523239
"368" 89.019803 219.798965
"369" 89.019961 230.028946
"370" 89.02012 172.676834
"371" 89.020279 248.0746
"372" 89.020437 308.145844
"373" 89.020596 187.597504
"374" 89.020755 228.902054
"375" 89.020913 294.256592
"376" 89.021072 147.989349
"377" 89.021231 92.940048
"378" 89.021389 278.451965
"379" 89.021548 308.594604
"380" 89.021706 303.519592
"381" 89.021865 398.562347
"382" 89.022024 422.694855
"383" 89.022182 86.86174
"384" 89.022341 366.655243
"385" 89.0225 545.156433
"386" 89.022658 741.332947
"387" 89.022817 1157.811523
"388" 89.022975 1041.049316
"389" 89.023134 444.179077
"390" 89.023293 774.907104
"391" 89.023451 600.9953
"392" 89.02361 5784.637695
"393" 89.023769 29624.113281
"394" 89.023927 69254.34375
"395" 89.024086 103598.75
"396" 89.024245 108112.210938
"397" 89.024403 79234.125
"398" 89.024562 38195.519531
"399" 89.02472 9409.071289
"400" 89.024879 282.017365
"401" 89.025038 717.416748
"402" 89.025196 824.943176
"403" 89.025355 403.577698
"404" 89.025514 592.481201
"405" 89.025672 881.212097
"406" 89.025831 579.325928
"407" 89.02599 94.903717
"408" 89.026148 173.326324
"409" 89.026307 140.035049
"410" 89.026466 419.444153
"411" 89.026624 635.391418
"412" 89.026783 442.875549
"413" 89.026941 185.110168
"414" 89.315902 86.612244
"415" 89.316061 129.046432
"416" 89.316221 151.466171
"417" 89.31638 142.814331
"418" 89.31654 110.963379
"419" 90.026821 3.343342
"420" 90.026982 286.23703
"421" 90.027143 1059.271606
"422" 90.027305 2126.803223
"423" 90.027466 2819.529785
"424" 90.027627 2596.939453
"425" 90.027789 1622.074585
"426" 90.02795 603.811584
"427" 90.028111 157.423981
"428" 90.028273 113.712585
"429" 90.028434 37.001385
"430" 91.002965 227.120316
"431" 91.003129 697.135071
"432" 91.003293 1159.463013
"433" 91.003456 1308.178101
"434" 91.00362 1035.876465
"435" 91.003784 534.603882
"436" 91.003948 115.489288
"437" 91.004112 16.412182
"438" 91.028055 171.602692
"439" 91.028219 368.868317
"440" 91.028383 455.439728
"441" 91.028547 381.734436
"442" 91.028711 216.046463
"443" 91.028875 64.643997
"444" 91.33325 81.220367
"445" 91.333415 113.515076
"446" 91.33358 135.188751
"447" 91.333744 132.244843
"448" 91.333909 101.689011
"449" 91.605861 86.349487
"450" 91.606027 127.853821
"451" 91.606192 149.613144
"452" 91.606358 149.861435
"453" 91.606524 132.757156
"454" 91.606689 96.968628
"455" 92.375029 77.89949
"456" 92.375196 113.092987
"457" 92.375364 146.841095
"458" 92.375532 158.617935
"459" 92.375699 131.28714
"460" 92.375867 65.088623
"461" 93.833095 96.597015
"462" 93.833267 136.571869
"463" 93.833439 155.495071
"464" 93.83361 137.633423
"465" 93.833782 84.36911
"466" 96.00792 73.980057
"467" 96.008097 118.897354
"468" 96.008275 150.669693
"469" 96.008453 146.954376
"470" 96.00863 109.577957
"471" 96.633146 87.351456
"472" 96.633325 120.961624
"473" 96.633505 143.03064
"474" 96.633684 142.263992
"475" 96.633864 106.576553
"476" 96.968788 14.56522
"477" 96.968968 170.181641
"478" 96.969149 321.160461
"479" 96.969329 368.540344
"480" 96.969509 287.306793
"481" 96.96969 144.013809
"482" 96.96987 26.991085
"483" 97.250008 82.794052
"484" 97.250189 117.817429
"485" 97.25037 141.52153
"486" 97.250552 140.337387
"487" 97.250733 103.579849
"488" 97.621471 67.83786
"489" 97.621653 120.61293
"490" 97.621835 145.57666
"491" 97.622018 146.723251
"492" 97.6222 137.56926
"493" 97.622382 121.339066
"494" 97.622564 92.509399
"495" 98.553857 79.754822
"496" 98.554042 119.141159
"497" 98.554227 147.259323
"498" 98.554412 158.770782
"499" 98.554596 143.64357
"500" 98.554781 89.902802
"501" 101.023649 109.029617
"502" 101.023841 279.42218
"503" 101.024033 367.196259
"504" 101.024224 301.638458
"505" 101.024416 143.186798
"506" 101.024608 18.216961
"507" 101.059903 33.352192
"508" 101.060095 167.535049
"509" 101.060287 277.004425
"510" 101.060479 269.462585
"511" 101.060671 140.161011
"512" 101.982559 78.651962
"513" 101.982754 157.800156
"514" 101.982948 184.069305
"515" 101.983143 135.783997
"516" 101.983337 46.797894
"517" 102.018942 56.43079
"518" 102.019136 142.914383
"519" 102.019331 170.988739
"520" 102.019525 121.748947
"521" 102.01972 38.386509
"522" 102.426897 79.044785
"523" 102.427093 156.747162
"524" 102.427289 176.514343
"525" 102.427485 129.622803
"526" 102.427681 43.558071
"527" 102.793201 86.845795
"528" 102.793398 124.380264
"529" 102.793595 129.220779
"530" 102.793792 120.252319
"531" 102.793988 107.146561
"532" 103.002752 32.399693
"533" 103.002949 204.630997
"534" 103.003147 362.177643
"535" 103.003344 401.332153
"536" 103.003541 297.567352
"537" 103.003739 125.058151
"538" 103.039089 48.926319
"539" 103.039286 250.699142
"540" 103.039484 466.196442
"541" 103.039681 566.989014
"542" 103.039879 489.159882
"543" 103.040077 295.422272
"544" 103.040274 117.569717
"545" 103.040472 35.887135
"546" 103.149205 99.794647
"547" 103.149403 134.972565
"548" 103.149601 152.285446
"549" 103.149799 138.828751
"550" 103.149997 98.456482
"551" 104.281662 93.873077
"552" 104.281863 145.963669
"553" 104.282064 168.678635
"554" 104.282265 144.612015
"555" 104.282466 84.482941
"556" 104.470771 96.120743
"557" 104.470973 120.70752
"558" 104.471174 133.625305
"559" 104.471376 124.444946
"560" 104.471578 84.657883
"561" 105.667779 90.276169
"562" 105.667984 116.421753
"563" 105.668189 130.026382
"564" 105.668394 118.598648
"565" 105.668599 73.624207
"566" 106.28053 81.263565
"567" 106.280737 156.174362
"568" 106.280944 201.453232
"569" 106.281151 192.594391
"570" 106.281358 147.530411
"571" 106.281565 103.015671
"572" 107.992816 17.496441
"573" 107.993028 115.905685
"574" 107.99324 229.474503
"575" 107.993452 271.133148
"576" 107.993664 219.343124
"577" 107.993876 116.320953
"578" 107.994088 23.567097
"579" 108.029281 93.875854
"580" 108.029493 298.304962
"581" 108.029705 440.627411
"582" 108.029918 410.212463
"583" 108.03013 228.00325
"584" 108.030342 27.255779
"585" 110.000221 935.965454
"586" 110.000439 3864.715332
"587" 110.000657 8140.029297
"588" 110.000875 11275.079102
"589" 110.001093 10961.901367
"590" 110.00131 7420.169434
"591" 110.001528 3182.098145
"592" 110.001746 566.788757
"593" 110.001964 34.760151
"594" 110.815491 77.430771
"595" 110.815712 120.481934
"596" 110.815932 135.21431
"597" 110.816152 120.590637
"598" 110.816373 101.227402
"599" 111.00366 108.645355
"600" 111.003881 156.972412
"601" 111.004102 201.080551
"602" 111.004323 201.754929
