"V1" "V2"
"1" 50.114591 84.479568
"2" 50.114658 142.726563
"3" 50.114725 161.667618
"4" 50.114792 121.509888
"5" 50.114859 64.458923
"6" 50.402057 48.983463
"7" 50.402124 117.231476
"8" 50.402192 159.787949
"9" 50.402259 161.093521
"10" 50.402327 130.824539
"11" 50.402395 90.879501
"12" 50.448855 75.994781
"13" 50.448922 118.302139
"14" 50.44899 132.986237
"15" 50.449058 115.764008
"16" 50.449125 65.482452
"17" 50.638061 82.797424
"18" 50.638129 128.20369
"19" 50.638197 160.189438
"20" 50.638265 159.750763
"21" 50.638333 119.169846
"22" 50.638401 55.620937
"23" 50.708435 89.336639
"24" 50.708503 110.993271
"25" 50.708571 121.966476
"26" 50.708639 112.172974
"27" 50.708708 75.62764
"28" 50.90075 50.37785
"29" 50.900819 138.270782
"30" 50.900888 209.454285
"31" 50.900956 229.931732
"32" 50.901025 191.728958
"33" 50.901093 119.212524
"34" 50.901162 47.336521
"35" 52.309978 63.389217
"36" 52.310049 115.415482
"37" 52.310121 147.678452
"38" 52.310192 135.070953
"39" 52.310264 78.284332
"40" 52.45246 104.868027
"41" 52.452532 140.336517
"42" 52.452604 144.45253
"43" 52.452676 110.796982
"44" 52.452747 55.478489
"45" 52.688219 74.475494
"46" 52.688291 121.137711
"47" 52.688363 136.315979
"48" 52.688435 113.711304
"49" 52.688507 71.019165
"50" 53.27694 105.563126
"51" 53.277013 123.198517
"52" 53.277086 126.935257
"53" 53.27716 113.705505
"54" 53.277233 77.449554
"55" 53.573267 80.794479
"56" 53.573341 120.211884
"57" 53.573415 134.649384
"58" 53.573489 112.51265
"59" 53.573563 66.005356
"60" 53.921843 67.613663
"61" 53.921918 108.431763
"62" 53.921993 135.049835
"63" 53.922067 144.906128
"64" 53.922142 130.493317
"65" 53.922217 93.693634
"66" 54.017691 100.806992
"67" 54.017766 139.318054
"68" 54.017841 151.181198
"69" 54.017915 122.540848
"70" 54.01799 77.991653
"71" 54.164803 101.310257
"72" 54.164878 148.841278
"73" 54.164953 150.771194
"74" 54.165028 111.742981
"75" 54.165104 61.403637
"76" 54.387433 96.690735
"77" 54.387509 151.250427
"78" 54.387585 163.277985
"79" 54.387661 124.87204
"80" 54.387736 53.694988
"81" 54.441636 72.698883
"82" 54.441712 112.322174
"83" 54.441788 132.468124
"84" 54.441864 126.973618
"85" 54.44194 103.478424
"86" 55.009799 83.7966
"87" 55.009876 119.748871
"88" 55.009953 121.773727
"89" 55.01003 109.726074
"90" 55.010107 103.525635
"91" 55.452208 93.660507
"92" 55.452286 118.948105
"93" 55.452364 126.759796
"94" 55.452442 113.389923
"95" 55.45252 86.800491
"96" 55.953056 48.716183
"97" 55.953135 111.872635
"98" 55.953214 139.7742
"99" 55.953293 113.039261
"100" 55.953373 45.63863
"101" 56.399316 80.326309
"102" 56.399396 160.166519
"103" 56.399476 176.639435
"104" 56.399556 124.688507
"105" 56.399636 58.677799
"106" 56.704525 99.865662
"107" 56.704606 131.805923
"108" 56.704687 141.910202
"109" 56.704767 119.530548
"110" 56.704848 70.548859
"111" 56.75908 82.917725
"112" 56.759161 113.543915
"113" 56.759242 120.93985
"114" 56.759322 111.596069
"115" 56.759403 89.051529
"116" 57.067382 86.525894
"117" 57.067463 127.585037
"118" 57.067544 147.390137
"119" 57.067626 136.013016
"120" 57.067707 91.879425
"121" 58.211471 48.59399
"122" 58.211555 111.845367
"123" 58.211639 145.447769
"124" 58.211723 146.239792
"125" 58.211807 121.501373
"126" 58.21189 74.724335
"127" 58.359802 87.398651
"128" 58.359886 134.928253
"129" 58.359971 143.688492
"130" 58.360055 114.538574
"131" 58.360139 71.017242
"132" 58.385408 74.015976
"133" 58.385492 112.654755
"134" 58.385576 136.599167
"135" 58.38566 134.350296
"136" 58.385745 101.91188
"137" 59.013505 67.872803
"138" 59.013591 222.528259
"139" 59.013677 473.173096
"140" 59.013762 654.592407
"141" 59.013848 627.377319
"142" 59.013933 409.192078
"143" 59.014019 149.668915
"144" 59.197933 99.606598
"145" 59.198019 122.703659
"146" 59.198105 128.147583
"147" 59.198191 131.186096
"148" 59.198277 137.310715
"149" 59.198363 132.048431
"150" 59.198449 98.670151
"151" 59.410373 94.282288
"152" 59.41046 153.996567
"153" 59.410546 158.77597
"154" 59.410633 118.901779
