"V1" "V2"
"1" 50.379493 83.444138
"2" 50.37956 113.87413
"3" 50.379628 131.873291
"4" 50.379695 122.274475
"5" 50.379763 87.129074
"6" 50.763856 101.52478
"7" 50.763925 112.921005
"8" 50.763993 129.26767
"9" 50.764061 144.871017
"10" 50.76413 147.608856
"11" 50.764198 129.200256
"12" 50.764266 90.744339
"13" 51.446862 78.059143
"14" 51.446932 136.205612
"15" 51.447002 157.467453
"16" 51.447071 109.353607
"17" 51.447141 10.862309
"18" 51.909863 78.426224
"19" 51.909933 125.256027
"20" 51.910004 142.850311
"21" 51.910075 121.188461
"22" 51.910145 73.354248
"23" 52.189074 61.97369
"24" 52.189146 110.132553
"25" 52.189217 128.58194
"26" 52.189288 117.180237
"27" 52.189359 88.497955
"28" 53.830875 81.199661
"29" 53.830949 127.583359
"30" 53.831024 138.998856
"31" 53.831098 125.502625
"32" 53.831173 109.556198
"33" 53.831248 95.85762
"34" 54.058428 58.289555
"35" 54.058503 110.615707
"36" 54.058578 140.145126
"37" 54.058653 124.190353
"38" 54.058728 72.590408
"39" 55.216272 60.959148
"40" 55.216349 113.163132
"41" 55.216427 132.531311
"42" 55.216504 113.181107
"43" 55.216582 70.975754
"44" 55.299591 105.58876
"45" 55.299668 137.820145
"46" 55.299746 139.589844
"47" 55.299824 108.629074
"48" 55.299901 56.275394
"49" 55.477953 69.599564
"50" 55.478031 107.070267
"51" 55.478109 120.479813
"52" 55.478187 114.486267
"53" 55.478265 87.930984
"54" 56.142536 69.95018
"55" 56.142615 107.251373
"56" 56.142695 130.824265
"57" 56.142774 116.907959
"58" 56.142854 62.857189
"59" 56.287012 56.81731
"60" 56.287092 109.88739
"61" 56.287172 150.9319
"62" 56.287252 155.070068
"63" 56.287331 118.428604
"64" 56.287411 62.355648
"65" 56.298339 82.430786
"66" 56.298419 116.432663
"67" 56.298499 131.698776
"68" 56.298579 112.166428
"69" 56.298658 62.933865
"70" 56.449025 89.649704
"71" 56.449105 123.40567
"72" 56.449185 130.69104
"73" 56.449265 112.642761
"74" 56.449345 76.843903
"75" 56.695011 81.650528
"76" 56.695091 124.357468
"77" 56.695172 141.482391
"78" 56.695253 121.761581
"79" 56.695333 71.439102
"80" 57.120178 79.048447
"81" 57.120259 113.001617
"82" 57.120341 130.668045
"83" 57.120423 118.881683
"84" 57.120504 71.010452
"85" 57.458648 65.372498
"86" 57.45873 108.980774
"87" 57.458813 132.631577
"88" 57.458895 120.448303
"89" 57.458977 69.287567
"90" 57.653518 70.854004
"91" 57.653601 108.587601
"92" 57.653684 126.6138
"93" 57.653766 109.592819
"94" 57.653849 67.91861
"95" 57.795156 62.475506
"96" 57.795239 108.732361
"97" 57.795322 131.188004
"98" 57.795405 125.184677
"99" 57.795488 97.015839
"100" 58.071477 86.337708
"101" 58.07156 112.368698
"102" 58.071644 131.554581
"103" 58.071727 117.349899
"104" 58.071811 81.028656
"105" 58.675992 88.84462
"106" 58.676077 115.765045
"107" 58.676162 124.74855
"108" 58.676247 108.135376
"109" 58.676332 72.442917
"110" 58.806765 79.082947
"111" 58.80685 129.867126
"112" 58.806936 157.980408
"113" 58.807021 163.141266
"114" 58.807106 152.470764
"115" 58.807191 127.538391
"116" 58.807276 90.495834
"117" 59.013505 28.07114
"118" 59.013591 495.842743
"119" 59.013677 1268.115112
"120" 59.013762 1885.963623
"121" 59.013848 1896.296143
"122" 59.013933 1295.940674
"123" 59.014019 540.753235
"124" 59.014105 79.673279
"125" 59.483693 75.761154
"126" 59.48378 107.757736
"127" 59.483867 127.68956
"128" 59.483953 118.459061
"129" 59.48404 85.734131
"130" 60.206949 75.106186
"131" 60.207037 114.54715
"132" 60.207125 126.910416
"133" 60.207213 111.181381
"134" 60.207302 79.560837
"135" 61.153466 93.138824
"136" 61.153556 116.991486
"137" 61.153646 124.93457
"138" 61.153737 110.54216
"139" 61.153827 77.735931
"140" 61.218819 87.740494
"141" 61.218909 111.135849
"142" 61.218999 127.805573
"143" 61.21909 117.868713
"144" 61.21918 80.47261
"145" 61.731323 59.040112
"146" 61.731415 112.126083
"147" 61.731507 136.54509
"148" 61.731598 133.407028
"149" 61.73169 106.484436
"150" 61.940154 88.475388
"151" 61.940246 132.628082
"152" 61.940338 147.22345
"153" 61.94043 129.70993
"154" 61.940523 96.678696
"155" 61.982342 86.074173
"156" 61.982435 110.599777
"157" 61.982527 117.977417
"158" 61.982619 116.598465
"159" 61.982711 97.631973
"160" 61.986766 97.186111
"161" 61.986859 135.452316
"162" 61.986951 150.498703
"163" 61.987043 131.831619
"164" 61.987135 41.133442
"165" 61.987965 47.67812
"166" 61.988057 3003.401367
"167" 61.988149 9290.996094
"168" 61.988241 16120.108398
"169" 61.988333 18917.474609
"170" 61.988426 15618.762695
"171" 61.988518 8784.879883
"172" 61.98861 2908.226318
"173" 61.988702 249.367432
"174" 61.988794 15.855206
"175" 62.912261 97.580612
"176" 62.912355 131.235001
"177" 62.912449 134.633163
"178" 62.912543 131.700562
"179" 62.912638 136.249527
"180" 62.912732 136.383636
"181" 62.912826 123.45816
"182" 62.91292 100.295517
"183" 63.821934 56.19479
"184" 63.82203 109.904419
"185" 63.822126 167.072906
"186" 63.822222 190.616211
"187" 63.822319 155.21788
"188" 63.822415 70.036224
"189" 64.065095 99.525177
"190" 64.065192 146.198776
"191" 64.065289 155.866531
"192" 64.065386 131.932007
"193" 64.065483 94.922089
"194" 64.545322 85.403534
"195" 64.54542 123.712967
"196" 64.545518 134.249054
"197" 64.545616 112.419708
"198" 64.545714 70.679626
"199" 64.763291 50.485188
"200" 64.763389 110.922256
"201" 64.763487 150.914413
"202" 64.763586 146.16629
"203" 64.763684 94.395447
"204" 64.808298 73.69397
"205" 64.808396 111.051956
"206" 64.808495 129.710587
"207" 64.808593 126.406204
"208" 64.808692 101.126633
"209" 64.912279 82.705597
"210" 64.912378 116.708084
"211" 64.912476 134.209167
"212" 64.912575 125.749374
"213" 64.912674 85.462143
"214" 65.241649 76.211792
"215" 65.241749 115.635223
"216" 65.241848 131.818634
"217" 65.241948 113.361664
"218" 65.242047 68.423203
"219" 65.409373 105.278351
"220" 65.409473 135.027039
"221" 65.409573 140.127731
"222" 65.409673 110.959305
"223" 65.409773 52.933308
"224" 66.054931 61.256664
"225" 66.055032 120.353134
"226" 66.055134 146.089966
"227" 66.055235 121.430161
"228" 66.055336 66.98764
"229" 66.150342 4.714245
"230" 66.150444 161.267517
"231" 66.150546 354.603119
"232" 66.150647 448.26123
"233" 66.150749 366.402954
"234" 66.15085 174.300644
"235" 66.150952 6.935268
"236" 66.952369 63.826473
"237" 66.952473 130.683975
"238" 66.952576 173.176376
"239" 66.95268 181.08963
"240" 66.952783 158.747559
"241" 66.952887 117.758621
"242" 66.95299 66.003647
"243" 67.036151 83.997269
"244" 67.036255 109.833313
"245" 67.036359 121.676392
"246" 67.036462 116.996292
"247" 67.036566 94.480118
"248" 67.217612 73.692032
"249" 67.217716 136.333618
"250" 67.21782 181.607635
"251" 67.217924 163.58873
"252" 67.218029 81.255524
"253" 67.74158 84.444382
"254" 67.741685 148.335983
"255" 67.74179 166.11264
"256" 67.741896 134.022186
"257" 67.742001 78.663162
"258" 68.40934 72.728439
"259" 68.409447 131.540466
"260" 68.409554 150.011139
"261" 68.409661 135.322479
"262" 68.409768 96.768143
"263" 68.496836 100.756363
"264" 68.496944 137.976593
"265" 68.497051 151.672729
"266" 68.497158 129.311981
"267" 68.497265 84.061676
"268" 68.544291 33.826344
"269" 68.544399 130.863235
"270" 68.544506 180.59285
"271" 68.544613 151.070755
"272" 68.54472 78.944412
"273" 69.00922 103.212845
"274" 69.009329 167.726471
"275" 69.009437 179.601868
"276" 69.009545 137.460541
"277" 69.009653 56.960033
"278" 69.174954 86.008759
"279" 69.175063 131.346939
"280" 69.175171 151.161942
"281" 69.17528 127.651764
"282" 69.175389 67.343582
"283" 69.712895 9.940121
"284" 69.713005 138.573395
"285" 69.713115 247.548309
"286" 69.713225 237.760712
"287" 69.713335 121.240738
"288" 69.854039 80.546356
"289" 69.854149 132.670776
"290" 69.85426 150.755768
"291" 69.85437 125.277237
"292" 69.85448 77.610062
"293" 71.398513 98.581833
"294" 71.398627 137.119812
"295" 71.398741 151.708038
"296" 71.398854 125.065552
"297" 71.398968 59.062733
"298" 71.987099 94.555817
"299" 71.987215 128.428116
"300" 71.98733 135.680176
"301" 71.987445 124.356201
"302" 71.987561 107.209824
"303" 73.029068 106.346436
"304" 73.029186 200.523804
"305" 73.029304 312.579803
"306" 73.029421 366.94754
"307" 73.029539 314.828064
"308" 73.029657 182.639908
"309" 73.029775 46.76302
"310" 73.405449 106.343628
"311" 73.405568 143.971634
"312" 73.405687 167.273376
"313" 73.405805 152.259781
"314" 73.405924 96.490128
"315" 73.823306 99.878738
"316" 73.823426 136.985718
"317" 73.823546 143.747345
"318" 73.823665 119.566132
"319" 73.823785 78.143402
"320" 74.024131 20.231518
"321" 74.024251 151.051605
"322" 74.024371 532.425964
"323" 74.024492 1008.259277
"324" 74.024612 1289.256836
"325" 74.024732 1164.731567
"326" 74.024852 729.567078
"327" 74.024973 301.245911
"328" 74.025093 103.549133
"329" 74.033634 80.768219
"330" 74.033754 187.022568
"331" 74.033875 222.711304
"332" 74.033995 160.511658
"333" 74.034115 47.035305
"334" 74.112618 95.983215
"335" 74.112739 152.596298
"336" 74.112859 162.436707
"337" 74.11298 124.787292
"338" 74.1131 62.716572
"339" 74.562917 53.621609
"340" 74.563038 113.845993
"341" 74.56316 141.28006
"342" 74.563282 127.791992
"343" 74.563403 88.424423
"344" 75.008375 88.885208
"345" 75.008497 272.922089
"346" 75.00862 358.268799
"347" 75.008743 282.238861
"348" 75.008865 136.885788
"349" 75.008988 106.194504
"350" 75.568382 99.933182
"351" 75.568506 132.737503
"352" 75.568631 145.884552
"353" 75.568755 135.114105
"354" 75.568879 105.368225
"355" 76.018763 74.328552
"356" 76.018889 119.531982
"357" 76.019014 136.209183
"358" 76.019139 122.346024
"359" 76.019264 91.488342
"360" 76.917418 94.694412
"361" 76.917545 117.612335
"362" 76.917673 122.154724
"363" 76.9178 118.295319
"364" 76.917928 104.337921
"365" 76.987538 84.672836
"366" 76.987666 278.220886
"367" 76.987793 509.297577
"368" 76.987921 621.261597
"369" 76.988048 533.1073
"370" 76.988176 307.545319
"371" 76.988303 83.523453
"372" 77.104277 75.690094
"373" 77.104405 124.192856
"374" 77.104533 147.029099
"375" 77.104661 129.325485
"376" 77.104789 83.703018
"377" 79.46437 80.668549
"378" 79.464504 129.147125
"379" 79.464638 148.063385
"380" 79.464772 131.889648
"381" 79.464905 91.875351
"382" 80.974302 153.576767
"383" 80.97444 503.594513
"384" 80.974578 895.788635
"385" 80.974715 1059.626709
"386" 80.974853 859.670532
"387" 80.97499 437.819946
"388" 80.975128 70.822128
"389" 82.040782 112.039276
"390" 82.040923 130.529297
"391" 82.041063 126.476044
"392" 82.041203 116.303146
"393" 82.041344 99.098282
"394" 82.466266 92.650269
"395" 82.466407 142.162125
"396" 82.466549 162.942184
"397" 82.46669 138.375015
"398" 82.466831 73.649399
"399" 82.741622 103.922699
"400" 82.741764 139.882523
"401" 82.741907 155.667633
"402" 82.742049 146.863953
"403" 82.742191 121.003159
"404" 82.742333 86.48967
"405" 82.98023 100.626862
"406" 82.980373 148.13559
"407" 82.980516 166.942398
"408" 82.980658 158.234314
"409" 82.980801 135.37001
"410" 82.980944 115.286789
"411" 82.981087 100.989014
"412" 83.479996 60.788692
"413" 83.48014 132.876892
"414" 83.480284 156.755585
"415" 83.480428 138.897903
"416" 83.480572 99.621552
"417" 83.629868 96.609177
"418" 83.630012 126.781586
"419" 83.630157 140.607346
"420" 83.630301 129.440369
"421" 83.630446 100.596115
"422" 83.868704 110.915817
"423" 83.868849 149.664093
"424" 83.868994 157.610458
"425" 83.86914 148.352112
"426" 83.869285 130.041046
"427" 83.86943 95.704971
"428" 84.328246 74.68454
"429" 84.328393 121.280228
"430" 84.328539 137.530914
"431" 84.328685 123.893341
"432" 84.328831 92.364288
"433" 86.985585 81.797546
"434" 86.985738 117.915649
"435" 86.985892 133.371521
"436" 86.986045 117.66452
"437" 86.986198 73.427094
"438" 87.00796 43.150745
"439" 87.008113 145.147354
"440" 87.008266 266.34375
"441" 87.00842 367.873505
"442" 87.008573 393.78479
"443" 87.008726 321.007538
"444" 87.008879 190.57312
"445" 87.009033 74.189728
"446" 87.044605 97.95845
"447" 87.044758 233.601715
"448" 87.044912 346.841614
"449" 87.045065 353.921875
"450" 87.045219 252.199097
"451" 87.045372 118.660507
"452" 87.045525 27.988392
"453" 87.253573 90.154297
"454" 87.253726 123.520279
"455" 87.25388 144.648575
"456" 87.254034 141.855011
"457" 87.254188 107.432907
