"V1" "V2"
"1" 53.142865 86.478821
"2" 53.142938 121.323044
"3" 53.143011 131.704666
"4" 53.143084 114.55188
"5" 53.143157 71.120056
"6" 53.718491 66.578758
"7" 53.718566 134.578995
"8" 53.71864 170.338699
"9" 53.718715 165.262131
"10" 53.718789 133.560242
"11" 53.718863 87.692505
"12" 55.142034 78.28801
"13" 55.142111 122.432388
"14" 55.142189 143.575607
"15" 55.142266 123.430283
"16" 55.142343 63.736099
"17" 55.76422 74.615967
"18" 55.764298 113.602753
"19" 55.764377 130.293442
"20" 55.764456 116.201126
"21" 55.764534 67.316071
"22" 56.055958 72.822815
"23" 56.056037 121.938904
"24" 56.056117 153.709595
"25" 56.056196 146.620926
"26" 56.056275 101.686188
"27" 57.975482 45.311821
"28" 57.975565 144.840759
"29" 57.975648 211.170395
"30" 57.975732 200.381638
"31" 57.975815 128.825241
"32" 57.975898 53.359734
"33" 58.0131 112.196716
"34" 58.013183 129.773392
"35" 58.013267 134.513947
"36" 58.01335 124.985123
"37" 58.013434 97.955841
"38" 58.029543 70.257751
"39" 58.029627 118.979935
"40" 58.02971 156.047287
"41" 58.029794 157.904694
"42" 58.029877 115.98439
"43" 58.029961 48.372009
"44" 58.605854 72.2164
"45" 58.605939 113.805023
"46" 58.606024 127.652313
"47" 58.606109 114.677231
"48" 58.606193 93.195389
"49" 58.982609 66.485817
"50" 58.982694 117.090591
"51" 58.98278 140.358826
"52" 58.982865 128.602631
"53" 58.982951 83.184174
"54" 59.013505 27.787987
"55" 59.013591 241.987564
"56" 59.013677 752.798218
"57" 59.013762 1302.667603
"58" 59.013848 1519.85498
"59" 59.013933 1244.297852
"60" 59.014019 698.279846
"61" 59.014105 253.217087
"62" 59.01419 64.235184
"63" 59.540226 90.165192
"64" 59.540313 125.206696
"65" 59.5404 140.760666
"66" 59.540486 126.450943
"67" 59.540573 93.041824
"68" 59.722597 75.54982
"69" 59.722684 137.125046
"70" 59.722772 160.250748
"71" 59.722859 119.613251
"72" 59.722946 20.202332
"73" 59.825238 87.89888
"74" 59.825325 138.244339
"75" 59.825413 150.059692
"76" 59.8255 124.044983
"77" 59.825588 86.735214
"78" 61.182559 94.46489
"79" 61.182649 139.742783
"80" 61.18274 149.201309
"81" 61.18283 123.4823
"82" 61.18292 81.613556
"83" 61.495668 92.364929
"84" 61.495759 114.996338
"85" 61.49585 125.643448
"86" 61.495941 120.429886
"87" 61.496032 84.640427
"88" 61.592598 79.25322
"89" 61.592689 131.5811
"90" 61.59278 157.059601
"91" 61.592872 143.597244
"92" 61.592963 94.359909
"93" 61.98778 28.633476
"94" 61.987873 185.964783
"95" 61.987965 121.444214
"96" 61.988057 2797.900146
"97" 61.988149 9552.828125
"98" 61.988241 17639.345703
"99" 61.988333 21839.644531
"100" 61.988426 19065.101563
"101" 61.988518 11516.555664
"102" 61.98861 4350.128906
"103" 61.988702 743.534973
"104" 61.988794 42.866631
"105" 62.573979 84.164841
"106" 62.574073 111.281616
"107" 62.574166 119.391617
"108" 62.57426 114.612518
"109" 62.574353 98.571869
"110" 63.214356 91.525513
"111" 63.214451 118.983047
"112" 63.214546 132.376648
"113" 63.214641 143.613876
"114" 63.214736 132.542664
"115" 63.214831 83.136185
"116" 63.625562 96.059586
"117" 63.625658 119.096649
"118" 63.625754 144.97403
"119" 63.62585 162.020355
"120" 63.625946 147.19902
"121" 63.626042 102.677826
"122" 63.764485 100.919342
"123" 63.764581 130.01886
"124" 63.764677 137.302261
"125" 63.764773 113.733292
"126" 63.764869 65.853088
"127" 63.945852 65.255463
"128" 63.945949 119.853546
"129" 63.946045 153.2164
"130" 63.946142 151.615326
"131" 63.946238 123.891251
"132" 63.946335 87.017975
"133" 63.992426 89.807404
"134" 63.992523 163.410355
"135" 63.99262 174.946686
"136" 63.992717 128.101395
"137" 63.992813 77.895584
"138" 64.801499 64.282333
"139" 64.801598 116.62915
"140" 64.801696 138.12178
"141" 64.801795 114.025665
"142" 64.801893 66.291069
"143" 64.824165 88.617203
"144" 64.824263 123.612976
"145" 64.824362 138.214951
"146" 64.82446 115.827164
"147" 64.824559 60.57132
"148" 64.83422 105.813339
"149" 64.834319 122.569565
"150" 64.834417 124.466721
"151" 64.834516 112.660141
"152" 64.834615 93.838852
"153" 64.844081 101.506439
"154" 64.844179 128.265213
"155" 64.844278 136.824524
"156" 64.844377 120.436203
"157" 64.844475 79.561462
