649.9213562011719,0.0,0.0,0.0,586.1207962036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.2949523925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.626091003418,0.0,0.0,0.0,641.4373474121094,677.5044708251953,0.0,0.0,584.8845291137695,0.0,0.0,0.0
0.0,0.0,0.0,1153.885353088379,0.0,1167.6549835205078,0.0,0.0,0.0,0.0,0.0,0.0,796.303337097168,0.0,0.0,0.0,0.0,0.0,725.167724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.9639434814453,602.8191871643066,0.0
0.0,0.0,559.4722747802734,0.0,0.0,0.0,0.0,803.2339706420898,823.7861633300781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.8912658691406,0.0,633.1861114501953,599.932975769043,1279.3520965576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,628.528564453125,0.0,0.0,734.3421096801758,0.0,0.0,630.0376358032227,0.0,0.0,615.2913208007812,0.0,0.0,0.0,0.0,553.1386871337891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,641.8060607910156,0.0,0.0,0.0,0.0,0.0,0.0,710.8438262939453,0.0,0.0,0.0,0.0,626.9468688964844,0.0,699.4017791748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,700.7646331787109,0.0,0.0,0.0,0.0,656.4712829589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0050811767578,0.0,0.0,595.8519439697266,543.6434516906738,0.0,0.0,585.5319366455078,577.8119125366211,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.971435546875,613.2391510009766,0.0,0.0,0.0,795.4494171142578,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.5255584716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.957763671875,0.0,0.0,0.0,0.0,0.0,690.1910858154297,585.6502990722656,0.0,0.0,0.0,0.0
1125.8390197753906,837.7176055908203,0.0,0.0,0.0,687.0479736328125,0.0,607.1750793457031,593.4246978759766,0.0,0.0,768.3962097167969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.2091217041016,0.0,0.0,0.0,0.0,0.0,579.5883560180664,0.0,0.0,0.0
0.0,645.5512542724609,0.0,3186.9583015441895,0.0,0.0,568.9283447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.8720016479492,0.0,700.7254638671875,0.0,621.536865234375,0.0,0.0,0.0,0.0,0.0,684.5266418457031,0.0,0.0,0.0,561.3999481201172,0.0,0.0
