0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.9607467651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.4635772705078,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.4852294921875,0.0,0.0,0.0,0.0,0.0,740.0068206787109,0.0,598.9920806884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.2613525390625,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2473.536724090576,2596.0527114868164,968.4185905456543,0.0,2609.955879211426,2317.4227256774902,0.0,0.0,0.0,0.0,664.2617950439453,0.0,0.0,0.0,591.5831604003906,0.0,0.0,0.0,0.0,0.0,0.0,700.6622009277344,0.0,695.2591857910156,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.6908264160156,8436.564868927002,4677.967727661133,1414.7339477539062,774.2037963867188,1268.7610092163086,2755.8851776123047,1447.5995178222656,1432.98637008667,0.0,608.5545501708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538.0695190429688,0.0,0.0,0.0,0.0,0.0,0.0,3801.4598846435547,2136.2905654907227,1402.8265838623047,0.0,628.2639007568359,0.0,1693.4869079589844,891.149658203125,0.0,0.0,702.8399848937988,646.756591796875,0.0,0.0,1963.190673828125,2772.2991333007812,0.0,0.0,0.0,0.0,663.6514739990234,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,620.5783538818359,0.0,0.0,2867.6540145874023,2159.115161895752,2306.1753692626953,1761.533950805664,681.0445404052734,0.0,895.0468444824219,1374.3614921569824,0.0,1809.4836769104004,736.4586944580078,0.0,0.0,0.0,0.0,3698.728187561035,1193.0347061157227,0.0,641.2462921142578,0.0,0.0,0.0,588.5255432128906,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806.3900146484375,6152.040126800537,5810.651039123535,5995.806411743164,4826.559707641602,1138.1142272949219,664.7453308105469,0.0,1097.473503112793,919.6647109985352,759.85791015625,0.0,0.0,0.0,0.0,1781.5505599975586,2689.4645957946777,929.8217468261719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,744.2795867919922,0.0,0.0,1037.6860122680664,7476.229217529297,12667.029495239258,12784.484252929688,15781.799682617188,8562.31042098999,3128.70743560791,0.0,1230.1420440673828,0.0,721.7436294555664,648.7837982177734,0.0,0.0,0.0,0.0,7403.695636749268,1256.8042678833008,1043.7226257324219,577.3093566894531,0.0,0.0,2461.0296173095703,0.0,0.0,674.2299499511719,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.5898246765137,7218.2373046875,13364.789730072021,16205.409393310547,17816.411491394043,10694.765670776367,1021.3206558227539,1175.9601287841797,564.8119201660156,0.0,0.0,0.0,0.0,0.0,883.9419555664062,9045.705780029297,5682.26379776001,5691.12801361084,2340.1175384521484,0.0,1077.510887145996,1600.513816833496,2193.1458892822266,3918.6139183044434,1251.2769012451172,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6922340393066,6761.453643798828,9101.201942443848,18543.407745361328,12774.647018432617,13499.702041625977,4911.8098220825195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10582.866394042969,10654.860733032227,6595.899887084961,2939.029067993164,0.0,2819.093795776367,2495.7410430908203,5248.80721282959,2767.047607421875,1260.492172241211,0.0
