0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.2803039550781,0.0,0.0,0.0,0.0,0.0,0.0,625.47509765625,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.5084533691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.2611846923828,2873.007713317871,3879.479202270508,1050.3475914001465,0.0,0.0
0.0,0.0,0.0,743.1175231933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4236.009033203125,4407.352863311768,5349.417697906494,4239.492111206055,883.6537628173828,0.0,727.7048187255859
636.5523376464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.9483947753906,4483.070137023926,5881.82751083374,7783.993591308594,4265.776138305664,969.0569229125977,1074.8031959533691,618.0621566772461
965.9740982055664,0.0,0.0,0.0,0.0,0.0,0.0,544.4205169677734,625.9177856445312,0.0,0.0,0.0,0.0,0.0,0.0,778.3077697753906,11369.84748840332,9070.750919342041,6911.336891174316,956.9174575805664,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0425872802734,1748.4062957763672,0.0,1103.4317245483398,1241.3091621398926,7582.457897186279,6014.570350646973,1458.3033905029297,897.4008026123047,2341.0938415527344,988.7522010803223,697.7071990966797
0.0,0.0,645.8677520751953,0.0,688.1277465820312,0.0,0.0,628.9710845947266,0.0,754.1714935302734,0.0,1666.9061737060547,0.0,2324.1340560913086,4261.786643981934,1198.1840133666992,2688.791675567627,8064.425750732422,898.7526931762695,0.0,767.3957214355469,0.0,586.0433654785156
0.0,0.0,0.0,663.0634918212891,0.0,0.0,0.0,0.0,0.0,0.0,958.2716827392578,4787.378856658936,774.8925018310547,2031.2394256591797,1573.0091552734375,1798.86328125,1233.2598114013672,4182.954723358154,0.0,0.0,1723.0877685546875,1071.2296867370605,0.0
1387.1797790527344,645.6384124755859,0.0,0.0,640.3512268066406,0.0,0.0,0.0,0.0,0.0,0.0,2974.91117477417,3220.2582511901855,4013.3013229370117,1380.149169921875,7308.8857421875,6453.9366455078125,8635.63623046875,1961.5428161621094,645.3691177368164,0.0,889.0987548828125,1208.0128784179688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.6015090942383,4249.654525756836,4106.70153427124,1648.542869567871,8691.272087097168,9583.106651306152,11159.278244018555,3144.1890563964844,1603.9105834960938,2694.979949951172,916.9956436157227,1563.0267791748047
0.0,934.7726898193359,0.0,0.0,617.7907409667969,0.0,0.0,0.0,0.0,0.0,0.0,3071.342803955078,3728.359230041504,2306.1368255615234,1825.367416381836,9412.209407806396,10517.845809936523,13580.483253479004,8349.916900634766,2441.497085571289,1625.9770584106445,2078.8672943115234,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.4102020263672,0.0,0.0,0.0,1810.440902709961,6097.551239013672,2101.540630340576,3274.6912841796875,10929.190055847168,11882.318450927734,16695.301540374756,15579.749942779541,2303.0735092163086,1513.1602249145508,1203.3594360351562,800.9809265136719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7629.240726470947,4691.766990661621,3323.194549560547,7271.718914031982,13116.903991699219,17385.709342956543,22204.60248184204,5216.876846313477,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.102752685547,4094.910316467285,4474.199951171875,3145.9219818115234,13682.637546539307,19523.22043609619,26360.221771240234,11400.489151000977,1157.5124588012695,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.558132171631,2300.3138542175293,0.0,4939.999664306641,5495.603858947754,7412.630920410156,5721.652153015137,10334.90576171875,23606.67569732666,33941.44519042969,17789.71280670166,2629.5091094970703,1756.3596496582031,888.0783233642578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7534.59797668457,15836.60986328125,3426.413848876953,5567.376659393311,10531.235095977783,10959.055358886719,4775.252334594727,10772.446517944336,24100.304122924805,29143.420288085938,29944.602214813232,2716.8341369628906,1535.4425888061523,2032.4759521484375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9301.493549346924,19417.276481628418,11925.470542907715,6856.540904998779,11802.213134765625,11330.792121887207,6031.405925750732,10345.841194152832,20831.80923461914,22845.45058441162,24389.03823852539,5255.8139572143555,1086.6484603881836,793.1143112182617
0.0,0.0,0.0,0.0,0.0,0.0,740.4855194091797,0.0,0.0,9766.917617797852,15589.527954101562,15404.466346740723,12392.151664733887,12570.732475280762,11467.458297729492,12059.718879699707,16805.899227142334,21828.318897247314,19029.62339782715,14012.48038482666,6047.002868652344,906.5346145629883,926.1296730041504
