0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.7443389892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.6482849121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.456802368164,0.0,0.0,0.0,0.0,0.0,625.2513122558594,0.0,0.0,0.0,0.0,0.0,0.0,770.4445343017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,703.6115264892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.1658172607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.2039031982422,941.7429275512695,2017.6391296386719,1755.4344024658203,0.0,1786.2390022277832,2035.3237838745117,1044.5463027954102,987.1912002563477,1798.7457733154297,1320.5775680541992,1567.7698249816895,1534.2629013061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.1437683105469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.2128753662109,2445.5984497070312,4227.844680786133,4559.749557495117,1544.08349609375,1778.770896911621,3223.017333984375,3653.8611907958984,3136.122344970703,1031.330451965332,1343.9303359985352,1230.2390937805176,2315.1924057006836,906.6558227539062,1230.479190826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,659.2596893310547,639.2953948974609,0.0,0.0,0.0,0.0,0.0,0.0,684.9619140625,0.0,2407.3951873779297,2598.855026245117,4204.036209106445,3081.104507446289,2997.887638092041,1461.47660446167,3668.296356201172,3880.425338745117,4991.7260818481445,3959.7387924194336,2715.9043312072754,2268.3082733154297,1460.230167388916,1267.4684753417969,0.0,1316.983657836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.2265930175781,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0123596191406,0.0,0.0,648.3639984130859,4775.954330444336,984.2588310241699,1103.4137153625488,3152.5190505981445,2967.755416870117,2160.9862518310547,3696.7605171203613,4678.516204833984,2717.13480758667,4542.693069458008,2275.437675476074,3202.6566162109375,2875.119369506836,1333.5115356445312,593.1256866455078,1775.1552276611328,0.0,0.0,0.0,0.0,0.0,1257.2828750610352,1699.1682434082031,4600.917144775391,3233.847141265869,3881.1861991882324,2011.9014511108398,3116.9362754821777,2399.707260131836,2790.1114501953125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.443954467773,1594.2247314453125,1503.0298538208008,1757.3791809082031,2242.745994567871,3482.591053009033,3075.760326385498,3049.212043762207,2191.990432739258,4579.265121459961,1572.291488647461,1179.769416809082,2300.496337890625,2172.5675010681152,1718.369140625,744.4881896972656,0.0,0.0,651.0530090332031,0.0,1468.2630195617676,3284.350128173828,2615.8814849853516,4859.759674072266,3563.472011566162,4341.432708740234,4989.743480682373,4774.777755737305,2964.9662017822266,1640.6091499328613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.5988311767578,0.0,0.0,0.0,0.0,0.0,4664.686172485352,4377.554512023926,2417.776168823242,2136.509418487549,962.530029296875,1636.1149673461914,1493.3775749206543,1064.1043548583984,3136.8331756591797,1865.5113220214844,4018.236038208008,960.253246307373,1316.5636825561523,2205.457450866699,1239.24853515625,566.6477661132812,0.0,0.0,0.0,677.3847808837891,0.0,3926.0005645751953,5895.6889724731445,2665.274917602539,3134.910373687744,4863.242721557617,2985.231544494629,6346.399810791016,2432.317337036133,1500.9528846740723,1053.433235168457
0.0,576.7635650634766,0.0,0.0,0.0,0.0,0.0,0.0,623.6194152832031,0.0,0.0,0.0,0.0,0.0,0.0,5198.389820098877,3992.041374206543,2253.431625366211,4280.196838378906,2153.9195251464844,1116.5665321350098,1753.4592781066895,2518.1207427978516,3787.741897583008,3291.463623046875,5545.371562957764,976.2550964355469,744.8424911499023,1345.7166595458984,967.4945411682129,1157.0298080444336,0.0,0.0,0.0,0.0,0.0,3861.7216567993164,4165.539581298828,4157.78596496582,4547.3960609436035,2589.519058227539,4626.135437011719,4132.786087036133,2311.730125427246,1164.7382354736328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.188987731934,4851.856140136719,3293.2327156066895,2856.641342163086,3405.538833618164,2099.563377380371,2393.215866088867,3053.7485275268555,3233.5411224365234,3602.306640625,5769.505065917969,1910.1462135314941,1509.5340728759766,0.0,1677.7150421142578,551.4687881469727,0.0,755.8490219116211,0.0,0.0,667.5004272460938,3628.487823486328,2226.204490661621,3484.4671325683594,2730.7905616760254,3015.7697410583496,2321.792900085449,2818.654857635498,6736.165740966797,3211.2187881469727,0.0
