0.0,0.0,1377.8262176513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.4028472900391,0.0,0.0,0.0,577.1144256591797,577.3305969238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.5467300415039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.6616744995117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.4990386962891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.8589019775391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.3471832275391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.1780242919922,0.0,0.0,706.8859519958496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1161.228988647461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.6985168457031,0.0,0.0,0.0,0.0,596.3195343017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5206298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0434417724609,0.0,894.0564727783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0021820068359,0.0,615.7001800537109,1660.871841430664,0.0,0.0,0.0,0.0,539.5839462280273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.8376617431641,0.0,0.0,0.0,0.0,0.0,585.8760681152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.4130706787109,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0644111633301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.3615112304688,0.0,0.0,585.6754684448242,923.2436180114746,0.0,0.0,0.0,665.5407104492188,676.0845336914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.2553558349609,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0572662353516,0.0,0.0,0.0,675.4832305908203,0.0,0.0,633.3569641113281,0.0,0.0,0.0,0.0,0.0,0.0,598.1857757568359,837.5265350341797,0.0,0.0,0.0,0.0,1250.474479675293,642.9523315429688,0.0,0.0,632.264045715332,0.0,622.4921569824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.7571029663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.2979621887207,0.0,0.0,650.7038116455078,0.0,0.0,849.0352630615234,0.0,560.2265243530273,0.0,582.0070037841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.3873291015625,0.0,0.0,574.4830169677734,0.0,0.0,0.0,565.553825378418,0.0,0.0,0.0,611.3967361450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.4919281005859,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,694.1121215820312,0.0,669.2442016601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.9325332641602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.2847938537598,594.6023101806641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.6620483398438,0.0,0.0,760.9457397460938,0.0,0.0,1440.6772384643555,0.0,0.0,1959.3676986694336,0.0,792.9601898193359,1233.5621490478516,871.2966003417969,0.0,0.0,777.2132873535156,1913.0747299194336,2191.521270751953,1034.782802581787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.5887298583984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.1680603027344,0.0,0.0,0.0,0.0,0.0
